county,date,measures,data_set_id
Montgomery,2016-10-01,"{""jobs_pledged_to_be_created"":30,""jobs_pledged_to_be_retained"":2,""total_jobs"":32}",1
Montgomery,2016-09-01,"{""jobs_pledged_to_be_created"":250,""jobs_pledged_to_be_retained"":551,""total_jobs"":801}",1
Montour,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":38,""total_jobs"":38}",1
Northampton,2015-02-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":99,""total_jobs"":104}",1
Northampton,2015-01-01,"{""jobs_pledged_to_be_created"":6,""jobs_pledged_to_be_retained"":2,""total_jobs"":8}",1
Northampton,2015-07-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":0,""total_jobs"":25}",1
Northampton,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":24,""total_jobs"":24}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":12,""jobs_pledged_to_be_retained"":0,""total_jobs"":12}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":147,""jobs_pledged_to_be_retained"":0,""total_jobs"":147}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":430,""jobs_pledged_to_be_retained"":0,""total_jobs"":430}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":22,""jobs_pledged_to_be_retained"":1,""total_jobs"":23}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":6,""total_jobs"":6}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":11,""total_jobs"":13}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":23,""total_jobs"":23}",1
Northampton,2015-06-01,"{""jobs_pledged_to_be_created"":147,""jobs_pledged_to_be_retained"":267,""total_jobs"":414}",1
Northampton,2015-03-01,"{""jobs_pledged_to_be_created"":31,""jobs_pledged_to_be_retained"":0,""total_jobs"":31}",1
Northampton,2015-05-01,"{""jobs_pledged_to_be_created"":1200,""jobs_pledged_to_be_retained"":0,""total_jobs"":1200}",1
Northampton,2015-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":7,""total_jobs"":7}",1
Northampton,2015-09-01,"{""jobs_pledged_to_be_created"":160,""jobs_pledged_to_be_retained"":0,""total_jobs"":160}",1
Northampton,2015-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":10,""total_jobs"":10}",1
Northampton,2016-04-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":0,""total_jobs"":25}",1
Northampton,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":17,""total_jobs"":17}",1
Northampton,2016-01-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":5,""total_jobs"":20}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":5,""total_jobs"":5}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":8,""total_jobs"":8}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":11,""total_jobs"":11}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":14,""total_jobs"":14}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":18,""total_jobs"":18}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":8,""jobs_pledged_to_be_retained"":23,""total_jobs"":31}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":75,""total_jobs"":80}",1
Northampton,2016-07-01,"{""jobs_pledged_to_be_created"":22,""jobs_pledged_to_be_retained"":144,""total_jobs"":166}",1
Northampton,2016-10-01,"{""jobs_pledged_to_be_created"":282,""jobs_pledged_to_be_retained"":0,""total_jobs"":282}",1
Northampton,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Northampton,2016-10-01,"{""jobs_pledged_to_be_created"":40,""jobs_pledged_to_be_retained"":47,""total_jobs"":87}",1
Northampton,2016-09-01,"{""jobs_pledged_to_be_created"":62,""jobs_pledged_to_be_retained"":0,""total_jobs"":62}",1
Northampton,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":7,""total_jobs"":7}",1
Northumberland,2015-07-01,"{""jobs_pledged_to_be_created"":150,""jobs_pledged_to_be_retained"":0,""total_jobs"":150}",1
Northumberland,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":29,""total_jobs"":29}",1
Northumberland,2016-10-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":5,""total_jobs"":9}",1
Northumberland,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":21,""total_jobs"":21}",1
Philadelphia,2015-04-01,"{""jobs_pledged_to_be_created"":60,""jobs_pledged_to_be_retained"":0,""total_jobs"":60}",1
Philadelphia,2015-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":51,""total_jobs"":51}",1
Philadelphia,2015-08-01,"{""jobs_pledged_to_be_created"":7,""jobs_pledged_to_be_retained"":17,""total_jobs"":24}",1
Philadelphia,2015-08-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":68,""total_jobs"":93}",1
Philadelphia,2015-02-01,"{""jobs_pledged_to_be_created"":67,""jobs_pledged_to_be_retained"":5,""total_jobs"":72}",1
Philadelphia,2015-05-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":0,""total_jobs"":15}",1
Philadelphia,2015-05-01,"{""jobs_pledged_to_be_created"":222,""jobs_pledged_to_be_retained"":0,""total_jobs"":222}",1
Philadelphia,2015-11-01,"{""jobs_pledged_to_be_created"":87,""jobs_pledged_to_be_retained"":63,""total_jobs"":150}",1
Philadelphia,2015-09-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":0,""total_jobs"":25}",1
Philadelphia,2015-09-01,"{""jobs_pledged_to_be_created"":190,""jobs_pledged_to_be_retained"":0,""total_jobs"":190}",1
Philadelphia,2016-02-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":2,""total_jobs"":27}",1
Philadelphia,2016-01-01,"{""jobs_pledged_to_be_created"":45,""jobs_pledged_to_be_retained"":12,""total_jobs"":57}",1
Philadelphia,2016-07-01,"{""jobs_pledged_to_be_created"":17,""jobs_pledged_to_be_retained"":0,""total_jobs"":17}",1
Philadelphia,2016-07-01,"{""jobs_pledged_to_be_created"":30,""jobs_pledged_to_be_retained"":0,""total_jobs"":30}",1
Philadelphia,2016-07-01,"{""jobs_pledged_to_be_created"":350,""jobs_pledged_to_be_retained"":2,""total_jobs"":352}",1
Philadelphia,2016-07-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":45,""total_jobs"":47}",1
Philadelphia,2016-07-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":750,""total_jobs"":800}",1
Philadelphia,2016-06-01,"{""jobs_pledged_to_be_created"":40,""jobs_pledged_to_be_retained"":0,""total_jobs"":40}",1
Philadelphia,2016-06-01,"{""jobs_pledged_to_be_created"":52,""jobs_pledged_to_be_retained"":0,""total_jobs"":52}",1
Philadelphia,2016-06-01,"{""jobs_pledged_to_be_created"":165,""jobs_pledged_to_be_retained"":0,""total_jobs"":165}",1
Philadelphia,2016-06-01,"{""jobs_pledged_to_be_created"":27,""jobs_pledged_to_be_retained"":8,""total_jobs"":35}",1
Philadelphia,2016-06-01,"{""jobs_pledged_to_be_created"":45,""jobs_pledged_to_be_retained"":45,""total_jobs"":90}",1
Philadelphia,2016-06-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":150,""total_jobs"":200}",1
Philadelphia,2016-03-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":2,""total_jobs"":5}",1
Philadelphia,2016-10-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":0,""total_jobs"":15}",1
Philadelphia,2016-10-01,"{""jobs_pledged_to_be_created"":250,""jobs_pledged_to_be_retained"":0,""total_jobs"":250}",1
Philadelphia,2016-10-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":1,""total_jobs"":6}",1
Philadelphia,2016-09-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":0,""total_jobs"":25}",1
Pike,2015-08-01,"{""jobs_pledged_to_be_created"":200,""jobs_pledged_to_be_retained"":0,""total_jobs"":200}",1
Pike,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":401,""total_jobs"":401}",1
Pike,2015-09-01,"{""jobs_pledged_to_be_created"":8,""jobs_pledged_to_be_retained"":6,""total_jobs"":14}",1
Pike,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Pike,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":5,""total_jobs"":5}",1
Potter,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Schuylkill,2015-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":2,""total_jobs"":2}",1
Schuylkill,2015-04-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":206,""total_jobs"":210}",1
Schuylkill,2015-05-01,"{""jobs_pledged_to_be_created"":30,""jobs_pledged_to_be_retained"":137,""total_jobs"":167}",1
Schuylkill,2016-08-01,"{""jobs_pledged_to_be_created"":207,""jobs_pledged_to_be_retained"":0,""total_jobs"":207}",1
Schuylkill,2016-07-01,"{""jobs_pledged_to_be_created"":22,""jobs_pledged_to_be_retained"":52,""total_jobs"":74}",1
Snyder,2015-02-01,"{""jobs_pledged_to_be_created"":60,""jobs_pledged_to_be_retained"":98,""total_jobs"":158}",1
Snyder,2016-02-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":3,""total_jobs"":8}",1
Snyder,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Snyder,2016-10-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":6,""total_jobs"":7}",1
Somerset,2016-04-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":216,""total_jobs"":231}",1
Somerset,2016-08-01,"{""jobs_pledged_to_be_created"":32,""jobs_pledged_to_be_retained"":2000,""total_jobs"":2032}",1
Somerset,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Somerset,2016-10-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":6,""total_jobs"":11}",1
Somerset,2016-10-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":15,""total_jobs"":19}",1
Statewide,2015-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":14,""total_jobs"":14}",1
Statewide,2015-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":30,""total_jobs"":30}",1
Statewide,2015-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3150,""total_jobs"":3150}",1
Statewide,2015-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Statewide,2015-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":84,""total_jobs"":84}",1
Statewide,2015-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":281,""total_jobs"":281}",1
Statewide,2015-12-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":47,""total_jobs"":47}",1
Statewide,2015-12-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1464,""total_jobs"":1464}",1
Statewide,2015-02-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":428,""total_jobs"":428}",1
Statewide,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":7,""total_jobs"":7}",1
Statewide,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":15,""total_jobs"":15}",1
Statewide,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":438,""total_jobs"":438}",1
Statewide,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1285,""total_jobs"":1285}",1
Statewide,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":267,""total_jobs"":267}",1
Statewide,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":349,""total_jobs"":349}",1
Statewide,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":403,""total_jobs"":403}",1
Statewide,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":847,""total_jobs"":847}",1
Statewide,2015-05-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":137,""total_jobs"":137}",1
Statewide,2015-11-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":41,""total_jobs"":41}",1
Statewide,2015-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":74,""total_jobs"":74}",1
Statewide,2015-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":373,""total_jobs"":373}",1
Statewide,2016-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":309,""total_jobs"":309}",1
Statewide,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1441,""total_jobs"":1441}",1
Statewide,2016-02-01,"{""jobs_pledged_to_be_created"":140,""jobs_pledged_to_be_retained"":130,""total_jobs"":270}",1
Statewide,2016-01-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Statewide,2016-01-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":37,""total_jobs"":37}",1
Statewide,2016-01-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1455,""total_jobs"":1455}",1
Statewide,2016-07-01,"{""jobs_pledged_to_be_created"":400,""jobs_pledged_to_be_retained"":6840,""total_jobs"":7240}",1
Statewide,2016-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":62,""total_jobs"":62}",1
Statewide,2016-03-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":11,""total_jobs"":11}",1
Statewide,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1746,""total_jobs"":1746}",1
Statewide Project,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":58854,""total_jobs"":58854}",1
Susquehanna,2016-02-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":10,""total_jobs"":13}",1
Susquehanna,2016-10-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":2,""total_jobs"":7}",1
Tioga,2015-09-01,"{""jobs_pledged_to_be_created"":200,""jobs_pledged_to_be_retained"":0,""total_jobs"":200}",1
Union,2015-04-01,"{""jobs_pledged_to_be_created"":60,""jobs_pledged_to_be_retained"":278,""total_jobs"":338}",1
Venango,2016-04-01,"{""jobs_pledged_to_be_created"":23,""jobs_pledged_to_be_retained"":168,""total_jobs"":191}",1
Venango,2016-04-01,"{""jobs_pledged_to_be_created"":26,""jobs_pledged_to_be_retained"":168,""total_jobs"":194}",1
Venango,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":104,""total_jobs"":104}",1
Warren,2016-04-01,"{""jobs_pledged_to_be_created"":115,""jobs_pledged_to_be_retained"":146,""total_jobs"":261}",1
Warren,2016-05-01,"{""jobs_pledged_to_be_created"":115,""jobs_pledged_to_be_retained"":146,""total_jobs"":261}",1
Washington,2015-02-01,"{""jobs_pledged_to_be_created"":58,""jobs_pledged_to_be_retained"":233,""total_jobs"":291}",1
Washington,2015-03-01,"{""jobs_pledged_to_be_created"":1000,""jobs_pledged_to_be_retained"":0,""total_jobs"":1000}",1
Washington,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":100,""total_jobs"":101}",1
Washington,2016-07-01,"{""jobs_pledged_to_be_created"":500,""jobs_pledged_to_be_retained"":350,""total_jobs"":850}",1
Washington,2016-06-01,"{""jobs_pledged_to_be_created"":88,""jobs_pledged_to_be_retained"":0,""total_jobs"":88}",1
Wayne,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Wayne,2016-02-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":8,""total_jobs"":11}",1
Wayne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Wayne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Wayne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Wayne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Wayne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":6,""total_jobs"":6}",1
Wayne,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":5,""total_jobs"":5}",1
Wayne,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":150,""total_jobs"":150}",1
Westmoreland,2015-07-01,"{""jobs_pledged_to_be_created"":38,""jobs_pledged_to_be_retained"":69,""total_jobs"":107}",1
Westmoreland,2015-11-01,"{""jobs_pledged_to_be_created"":53,""jobs_pledged_to_be_retained"":0,""total_jobs"":53}",1
Westmoreland,2015-09-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":23,""total_jobs"":26}",1
Westmoreland,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":13,""total_jobs"":13}",1
Westmoreland,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":30,""total_jobs"":30}",1
Westmoreland,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":53,""total_jobs"":53}",1
Westmoreland,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":60,""total_jobs"":60}",1
Westmoreland,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":79,""total_jobs"":79}",1
Westmoreland,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":5,""total_jobs"":5}",1
Westmoreland,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":8,""total_jobs"":8}",1
Westmoreland,2016-10-01,"{""jobs_pledged_to_be_created"":6,""jobs_pledged_to_be_retained"":12,""total_jobs"":18}",1
Westmoreland,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":78,""total_jobs"":78}",1
Westmoreland,2016-10-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":660,""total_jobs"":760}",1
York,2015-04-01,"{""jobs_pledged_to_be_created"":450,""jobs_pledged_to_be_retained"":0,""total_jobs"":450}",1
York,2015-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":8,""total_jobs"":8}",1
York,2015-10-01,"{""jobs_pledged_to_be_created"":18,""jobs_pledged_to_be_retained"":15,""total_jobs"":33}",1
York,2015-10-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":84,""total_jobs"":104}",1
York,2016-04-01,"{""jobs_pledged_to_be_created"":700,""jobs_pledged_to_be_retained"":0,""total_jobs"":700}",1
York,2016-04-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":40,""total_jobs"":140}",1
York,2016-01-01,"{""jobs_pledged_to_be_created"":172,""jobs_pledged_to_be_retained"":0,""total_jobs"":172}",1
York,2016-07-01,"{""jobs_pledged_to_be_created"":11,""jobs_pledged_to_be_retained"":0,""total_jobs"":11}",1
York,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
York,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
York,2016-07-01,"{""jobs_pledged_to_be_created"":37,""jobs_pledged_to_be_retained"":567,""total_jobs"":604}",1
York,2016-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":6,""total_jobs"":6}",1
York,2016-03-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":0,""total_jobs"":1}",1
